yyyy-mm-dd hh:mm:ss,Power_kW,temp_C,solarRad_W/m2,Hour,Power-1,Power-2
18-02-2019 18:00,235.98,10.24416667,5.038916667,18,274.662,289.283
18-02-2019 19:00,187.324,10.36416667,4.99625,19,235.98,274.662
18-02-2019 20:00,143.221,10.4025,4.1035,20,187.324,235.98
18-02-2019 21:00,127.021,10.4475,4.239833333,21,143.221,187.324
18-02-2019 22:00,126.466,10.40666667,4.729416667,22,127.021,143.221
18-02-2019 23:00,121.823,10.54583333,5.428416667,23,126.466,127.021
19-02-2019 00:00,117.269,10.64,3.911583333,0,121.823,126.466
19-02-2019 01:00,114.264,10.6375,4.541416667,1,117.269,121.823
19-02-2019 02:00,115.832,10.5775,4.006916667,2,114.264,117.269
19-02-2019 03:00,111.401,10.355,4.3595,3,115.832,114.264
19-02-2019 04:00,112.715,9.795833333,5.566416667,4,111.401,115.832
19-02-2019 05:00,111.496,9.628333333,6.083166667,5,112.715,111.401
19-02-2019 06:00,115.41,9.545,5.098666667,6,111.496,112.715
19-02-2019 07:00,168.835,9.4875,17.42016667,7,115.41,111.496
19-02-2019 08:00,209.856,10.28083333,178.375,8,168.835,115.41
19-02-2019 09:00,241.96,11.29,336.4916667,9,209.856,168.835
19-02-2019 10:00,287.972,12.56583333,491.7,10,241.96,209.856
19-02-2019 11:00,331.633,13.35,597.35,11,287.972,241.96
19-02-2019 12:00,304.455,13.84333333,650.375,12,331.633,287.972
19-02-2019 13:00,273.896,14.81,638.175,13,304.455,331.633
19-02-2019 14:00,301.653,15.42166667,560.1,14,273.896,304.455
19-02-2019 15:00,272.531,15.755,432.9666667,15,301.653,273.896
19-02-2019 16:00,262.074,15.705,256.3333333,16,272.531,301.653
19-02-2019 17:00,253.015,14.0525,63.51333333,17,262.074,272.531
19-02-2019 18:00,228.455,11.85666667,3.789,18,253.015,262.074
19-02-2019 19:00,182.816,10.92333333,1.998666667,19,228.455,253.015
19-02-2019 20:00,143.459,10.36166667,2.012583333,20,182.816,228.455
19-02-2019 21:00,122.31,10.0425,2.217833333,21,143.459,182.816
19-02-2019 22:00,118.316,9.4875,2.993333333,22,122.31,143.459
19-02-2019 23:00,120.52,9.255,2.691333333,23,118.316,122.31
20-02-2019 00:00,107.717,9.1,2.63875,0,120.52,118.316
20-02-2019 01:00,111.592,8.799166667,3.358916667,1,107.717,120.52
20-02-2019 02:00,110.584,8.3675,4.24575,2,111.592,107.717
20-02-2019 03:00,111.071,8.0175,3.287416667,3,110.584,111.592
20-02-2019 04:00,108.119,8.175,3.16975,4,111.071,110.584
20-02-2019 05:00,106.318,8.225833333,3.08175,5,108.119,111.071
20-02-2019 06:00,113.118,8.160833333,3.298833333,6,106.318,108.119
20-02-2019 07:00,163.177,8.010833333,26.33108333,7,113.118,106.318
20-02-2019 08:00,215.583,8.026666667,146.6,8,163.177,113.118
20-02-2019 09:00,240.124,8.778333333,327.675,9,215.583,163.177
20-02-2019 10:00,271.028,10.10583333,377.9166667,10,240.124,215.583
20-02-2019 11:00,350.16,11.815,540.5333333,11,271.028,240.124
20-02-2019 12:00,322.288,14.12583333,577.8333333,12,350.16,271.028
20-02-2019 13:00,286.622,16.3925,622.875,13,322.288,350.16
20-02-2019 14:00,305.168,16.53166667,569.8583333,14,286.622,322.288
20-02-2019 15:00,289.877,16.015,420.2916667,15,305.168,286.622
20-02-2019 16:00,270.695,15.52833333,272.5333333,16,289.877,305.168
20-02-2019 17:00,255.015,14.9425,95.96166667,17,270.695,289.877
20-02-2019 18:00,240.12,14.03083333,4.426416667,18,255.015,270.695
20-02-2019 19:00,189.294,13.84916667,1.028916667,19,240.12,255.015
20-02-2019 20:00,157.247,13.55416667,1.340916667,20,189.294,240.12
20-02-2019 21:00,124.495,13.36666667,1.348,21,157.247,189.294
20-02-2019 22:00,116.637,12.8025,1.92475,22,124.495,157.247
20-02-2019 23:00,117.871,12.41416667,4.02275,23,116.637,124.495
21-02-2019 00:00,113.712,12.15833333,3.750416667,0,117.871,116.637
21-02-2019 01:00,115.981,11.65333333,3.263333333,1,113.712,117.871
21-02-2019 02:00,112.064,10.56916667,3.648583333,2,115.981,113.712
21-02-2019 03:00,114.011,9.351666667,5.304166667,3,112.064,115.981
21-02-2019 04:00,111.473,8.920833333,3.316833333,4,114.011,112.064
21-02-2019 05:00,113.129,8.798333333,4.891833333,5,111.473,114.011
21-02-2019 06:00,113.896,8.7725,5.655416667,6,113.129,111.473
21-02-2019 07:00,165.217,9.03,32.70441667,7,113.896,113.129
21-02-2019 08:00,214.889,10.00666667,146.1666667,8,165.217,113.896
21-02-2019 09:00,251.003,10.99083333,206.8,9,214.889,165.217
21-02-2019 10:00,278.511,12.12916667,375.1416667,10,251.003,214.889
21-02-2019 11:00,374.823,13.41,583.225,11,278.511,251.003
21-02-2019 12:00,316.193,14.52083333,642.9916667,12,374.823,278.511
21-02-2019 13:00,314.694,15.61166667,630.1416667,13,316.193,374.823
21-02-2019 14:00,301.764,16.56083333,534.0583333,14,314.694,316.193
21-02-2019 15:00,297.609,17.21583333,373.6166667,15,301.764,314.694
21-02-2019 16:00,263.4,17.09833333,214.6333333,16,297.609,301.764
21-02-2019 17:00,261.568,15.18166667,74.7625,17,263.4,297.609
21-02-2019 18:00,228.605,14.43333333,7.802333333,18,261.568,263.4
21-02-2019 19:00,187.059,14.16416667,5.759,19,228.605,261.568
21-02-2019 20:00,141.358,13.92666667,3.666583333,20,187.059,228.605
21-02-2019 21:00,121.275,13.695,5.065166667,21,141.358,187.059
21-02-2019 22:00,124.223,13.2175,5.84625,22,121.275,141.358
21-02-2019 23:00,118.818,13.31916667,4.279333333,23,124.223,121.275
22-02-2019 00:00,117.829,11.95916667,4.9345,0,118.818,124.223
22-02-2019 01:00,113.731,11.7025,7.295166667,1,117.829,118.818
22-02-2019 02:00,112.907,11.24416667,6.371666667,2,113.731,117.829
22-02-2019 03:00,109.626,11.00916667,6.440333333,3,112.907,113.731
22-02-2019 04:00,107.548,10.68583333,6.05375,4,109.626,112.907
22-02-2019 05:00,110.047,10.575,5.89475,5,107.548,109.626
22-02-2019 06:00,115.667,10.05083333,6.112166667,6,110.047,107.548
22-02-2019 07:00,164.899,10,17.679,7,115.667,110.047
22-02-2019 08:00,221.118,10.915,146.5083333,8,164.899,115.667
22-02-2019 09:00,246.74,11.92,340.175,9,221.118,164.899
22-02-2019 10:00,267.252,12.89166667,487.95,10,246.74,221.118
22-02-2019 11:00,368.705,14.33666667,592.7,11,267.252,246.74
22-02-2019 12:00,303.198,16.22666667,655.1416667,12,368.705,267.252
22-02-2019 13:00,295.987,17.1625,638.2583333,13,303.198,368.705
22-02-2019 14:00,303.052,18.32666667,584.075,14,295.987,303.198
22-02-2019 15:00,282.567,19.01583333,361.1583333,15,303.052,295.987
22-02-2019 16:00,252.759,19.01833333,188.6083333,16,282.567,303.052
22-02-2019 17:00,249.956,18.68416667,111.5075,17,252.759,282.567
22-02-2019 18:00,221.858,17.86166667,5.039833333,18,249.956,252.759
22-02-2019 19:00,188.405,17.11916667,0.9205,19,221.858,249.956
22-02-2019 20:00,143.957,16.21833333,1.1005,20,188.405,221.858
22-02-2019 21:00,123.978,16.08083333,0.784583333,21,143.957,188.405
22-02-2019 22:00,117.465,14.41416667,3.451666667,22,123.978,143.957
22-02-2019 23:00,114.724,14.29666667,4.416416667,23,117.465,123.978
23-02-2019 00:00,116.495,12.66333333,3.609,0,114.724,117.465
23-02-2019 01:00,112.102,11.99666667,4.610916667,1,116.495,114.724
23-02-2019 02:00,106.505,11.59416667,4.115166667,2,112.102,116.495
23-02-2019 03:00,106.812,11.31333333,4.334416667,3,106.505,112.102
23-02-2019 04:00,108.499,11.0075,3.944083333,4,106.812,106.505
23-02-2019 05:00,106.804,10.52916667,5.788916667,5,108.499,106.812
23-02-2019 06:00,108.38,10.24916667,3.59575,6,106.804,108.499
23-02-2019 07:00,121.712,10.1425,29.27491667,7,108.38,106.804
23-02-2019 08:00,130.034,10.54083333,122.15,8,121.712,108.38
23-02-2019 09:00,136.164,11.05916667,218.125,9,130.034,121.712
23-02-2019 10:00,133.553,12.48833333,384.25,10,136.164,130.034
23-02-2019 11:00,132.557,14.70333333,621.8833333,11,133.553,136.164
23-02-2019 12:00,131.296,16.71,590.9083333,12,132.557,133.553
23-02-2019 13:00,131.786,17.91916667,652.1916667,13,131.296,132.557
23-02-2019 14:00,129.371,19.2,589.525,14,131.786,131.296
23-02-2019 15:00,137.107,20.56333333,456.9333333,15,129.371,131.786
23-02-2019 16:00,130.506,20.36666667,282.7916667,16,137.107,129.371
23-02-2019 17:00,130.092,19.10166667,104.4433333,17,130.506,137.107
23-02-2019 18:00,133.764,17.425,6.55275,18,130.092,130.506
23-02-2019 19:00,125.216,16.805,0.648333333,19,133.764,130.092
23-02-2019 20:00,116.633,16.5825,0.740583333,20,125.216,133.764
23-02-2019 21:00,108.683,16.7325,0.925416667,21,116.633,125.216
23-02-2019 22:00,104.489,16.77,0.646166667,22,108.683,116.633
23-02-2019 23:00,104.608,16.825,0.782083333,23,104.489,108.683
24-02-2019 00:00,104.888,15.62,0.828333333,0,104.608,104.489
24-02-2019 01:00,100.744,15.64666667,0.893083333,1,104.888,104.608
24-02-2019 02:00,100.506,15.49583333,0.634583333,2,100.744,104.888
24-02-2019 03:00,102.059,14.515,0.83525,3,100.506,100.744
24-02-2019 04:00,100.035,13.11666667,1.066166667,4,102.059,100.506
24-02-2019 05:00,98.797,12.61166667,2.381666667,5,100.035,102.059
24-02-2019 06:00,101.265,10.21416667,2.771583333,6,98.797,100.035
24-02-2019 07:00,97.466,10.295,28.24741667,7,101.265,98.797
24-02-2019 08:00,99.222,12.50416667,192.2083333,8,97.466,101.265
24-02-2019 09:00,99.398,13.82583333,367.45,9,99.222,97.466
24-02-2019 10:00,104.918,15.96666667,530.8,10,99.398,99.222
24-02-2019 11:00,102.722,16.85916667,645.125,11,104.918,99.398
24-02-2019 12:00,105.697,17.37083333,697.5,12,102.722,104.918
24-02-2019 13:00,109.304,17.97166667,667.7166667,13,105.697,102.722
24-02-2019 14:00,107.924,18.605,550.4333333,14,109.304,105.697
24-02-2019 15:00,106.13,19.61666667,536.6666667,15,107.924,109.304
24-02-2019 16:00,108.085,20.02666667,311.5166667,16,106.13,107.924
24-02-2019 17:00,105.198,20.01083333,139.3533333,17,108.085,106.13
24-02-2019 18:00,109.921,18.99583333,5.015416667,18,105.198,108.085
24-02-2019 19:00,113.605,19.08833333,0.848833333,19,109.921,105.198
24-02-2019 20:00,106.126,18.71,0.706,20,113.605,109.921
24-02-2019 21:00,103.427,18.13666667,1.188166667,21,106.126,113.605
24-02-2019 22:00,106.919,17.7875,0.855833333,22,103.427,106.126
24-02-2019 23:00,103.029,16.19333333,0.867416667,23,106.919,103.427
25-02-2019 00:00,104.209,14.705,0.659916667,0,103.029,106.919
25-02-2019 01:00,105.838,13.84,0.75225,1,104.209,103.029
25-02-2019 02:00,96.819,12.77666667,2.596166667,2,105.838,104.209
25-02-2019 03:00,99.697,11.53916667,3.29825,3,96.819,105.838
25-02-2019 04:00,103.975,10.88833333,3.487416667,4,99.697,96.819
25-02-2019 05:00,95.83,10.22583333,4.1335,5,103.975,99.697
25-02-2019 06:00,105.984,9.735833333,4.124916667,6,95.83,103.975
25-02-2019 07:00,160.586,9.8475,31.34058333,7,105.984,95.83
25-02-2019 08:00,204.991,10.40166667,191.1833333,8,160.586,105.984
25-02-2019 09:00,230.257,11.7275,382.05,9,204.991,160.586
25-02-2019 10:00,262.649,13.28583333,540.2833333,10,230.257,204.991
25-02-2019 11:00,390.383,15.1375,649.5833333,11,262.649,230.257
25-02-2019 12:00,306.429,16.4025,697.6583333,12,390.383,262.649
25-02-2019 13:00,312.85,17.34083333,686.775,13,306.429,390.383
25-02-2019 14:00,305.812,19.45,612.6,14,312.85,306.429
25-02-2019 15:00,288.163,20.93083333,484.2083333,15,305.812,312.85
25-02-2019 16:00,272.236,20.88916667,280.5,16,288.163,305.812
25-02-2019 17:00,263.622,20.24333333,73.485,17,272.236,288.163
25-02-2019 18:00,232.496,19.05916667,5.217916667,18,263.622,272.236
25-02-2019 19:00,185.192,18.62166667,0.768,19,232.496,263.622
25-02-2019 20:00,153.977,18.02583333,0.883583333,20,185.192,232.496
25-02-2019 21:00,121.015,17.58833333,0.94125,21,153.977,185.192
25-02-2019 22:00,117.979,16.8075,0.858083333,22,121.015,153.977
25-02-2019 23:00,116.296,16.09666667,0.925333333,23,117.979,121.015
26-02-2019 00:00,116.955,15.3475,1.241416667,0,116.296,117.979
26-02-2019 01:00,111.079,13.46666667,2.079333333,1,116.955,116.296
26-02-2019 02:00,111.991,12.68916667,3.5145,2,111.079,116.955
26-02-2019 03:00,113.808,11.71416667,3.877083333,3,111.991,111.079
26-02-2019 04:00,110.005,11.55,2.545916667,4,113.808,111.991
26-02-2019 05:00,110.676,11.19166667,3.757,5,110.005,113.808
26-02-2019 06:00,118.991,10.40083333,4.774333333,6,110.676,110.005
26-02-2019 07:00,163.499,10.14416667,26.17983333,7,118.991,110.676
26-02-2019 08:00,216.369,10.125,101.1966667,8,163.499,118.991
26-02-2019 09:00,255.703,11.1075,341.925,9,216.369,163.499
26-02-2019 10:00,271.534,12.24916667,527.4833333,10,255.703,216.369
26-02-2019 11:00,391.042,13.49333333,669.0666667,11,271.534,255.703
26-02-2019 12:00,304.171,15.93166667,693.5333333,12,391.042,271.534
26-02-2019 13:00,316.863,17.31166667,601.5333333,13,304.171,391.042
26-02-2019 14:00,315.234,18.4925,519.4583333,14,316.863,304.171
26-02-2019 15:00,294.212,18.87333333,331.05,15,315.234,316.863
26-02-2019 16:00,279.389,18.63333333,155.1583333,16,294.212,315.234
26-02-2019 17:00,269.867,18.1,86.83833333,17,279.389,294.212
26-02-2019 18:00,229.996,17.40416667,8.283666667,18,269.867,279.389
26-02-2019 19:00,187.216,16.83666667,1.148916667,19,229.996,269.867
26-02-2019 20:00,147.675,14.98916667,2.641666667,20,187.216,229.996
26-02-2019 21:00,129.038,14.5675,3.024916667,21,147.675,187.216
26-02-2019 22:00,118.155,14.4175,2.21975,22,129.038,147.675
26-02-2019 23:00,124.235,13.73083333,4.079916667,23,118.155,129.038
27-02-2019 00:00,115.889,13.58416667,3.288666667,0,124.235,118.155
27-02-2019 01:00,117.998,13.37333333,4.55325,1,115.889,124.235
27-02-2019 02:00,114.594,13.055,4.317833333,2,117.998,115.889
27-02-2019 03:00,114.824,12.65333333,3.584083333,3,114.594,117.998
27-02-2019 04:00,113.371,12.23083333,3.74775,4,114.824,114.594
27-02-2019 05:00,115.253,11.7475,4.1705,5,113.371,114.824
27-02-2019 06:00,112.623,11.9825,3.854583333,6,115.253,113.371
27-02-2019 07:00,177.449,11.62,39.56016667,7,112.623,115.253
27-02-2019 08:00,216.729,11.98416667,131.1091667,8,177.449,112.623
27-02-2019 09:00,245.272,13.3025,252.1333333,9,216.729,177.449
27-02-2019 10:00,272.65,14.85333333,369.9333333,10,245.272,216.729
27-02-2019 11:00,385.189,14.93166667,476.875,11,272.65,245.272
27-02-2019 12:00,328.448,16.30166667,526.725,12,385.189,272.65
27-02-2019 13:00,305.266,16.78583333,576.9,13,328.448,385.189
27-02-2019 14:00,314.983,16.14333333,178.0233333,14,305.266,328.448
27-02-2019 15:00,286.718,15.56666667,199.7208333,15,314.983,305.266
27-02-2019 16:00,276.112,15.89416667,149.25,16,286.718,314.983
27-02-2019 17:00,256.091,15.25166667,88.16,17,276.112,286.718
27-02-2019 18:00,243.421,14.10833333,8.524416667,18,256.091,276.112
27-02-2019 19:00,192.65,13.18583333,2.655333333,19,243.421,256.091
27-02-2019 20:00,159.513,12.46166667,2.591333333,20,192.65,243.421
27-02-2019 21:00,131.843,12.13666667,2.654333333,21,159.513,192.65
27-02-2019 22:00,125.707,12.06833333,3.73475,22,131.843,159.513
27-02-2019 23:00,123.09,11.83416667,3.748916667,23,125.707,131.843
28-02-2019 00:00,116.716,11.46916667,3.780333333,0,123.09,125.707
28-02-2019 01:00,110.457,11.21166667,4.429,1,116.716,123.09
28-02-2019 02:00,112.239,10.93166667,4.486583333,2,110.457,116.716
28-02-2019 03:00,112.853,10.60416667,4.470083333,3,112.239,110.457
28-02-2019 04:00,110.565,10.44166667,5.248333333,4,112.853,112.239
28-02-2019 05:00,114.139,10.52333333,3.184833333,5,110.565,112.853
28-02-2019 06:00,115.744,10.61,5.02425,6,114.139,110.565
28-02-2019 07:00,169.27,10.89666667,26.05275,7,115.744,114.139
28-02-2019 08:00,227.892,11.5,133.775,8,169.27,115.744
28-02-2019 09:00,250.761,12.38583333,303.5666667,9,227.892,169.27
28-02-2019 10:00,284.962,13.555,529.7,10,250.761,227.892
28-02-2019 11:00,386.373,14.85916667,551.3583333,11,284.962,250.761
28-02-2019 12:00,316.721,15.1925,643.0166667,12,386.373,284.962
28-02-2019 13:00,309.205,16.23083333,666.1333333,13,316.721,386.373
28-02-2019 14:00,321.383,16.4825,482.1166667,14,309.205,316.721
28-02-2019 15:00,295.625,15.69833333,294.6833333,15,321.383,309.205
28-02-2019 16:00,279.366,14.69,224.1583333,16,295.625,321.383
28-02-2019 17:00,265.24,13.82666667,83.7575,17,279.366,295.625
28-02-2019 18:00,237.044,13.23333333,6.947,18,265.24,279.366
28-02-2019 19:00,195.696,12.45666667,1.562166667,19,237.044,265.24
28-02-2019 20:00,146.574,12.045,2.633166667,20,195.696,237.044
28-02-2019 21:00,123.84,11.85333333,3.71825,21,146.574,195.696
28-02-2019 22:00,121.07,11.54666667,4.488916667,22,123.84,146.574
28-02-2019 23:00,118.885,11.30333333,4.47475,23,121.07,123.84
03-01-2019 00:00,106.003,11.07666667,4.779583333,0,118.885,121.07
03-01-2019 01:00,97.861,11.045,4.1035,1,106.003,118.885
03-01-2019 02:00,97.075,11.03583333,4.890333333,2,97.861,106.003
03-01-2019 03:00,98.325,11.04166667,3.374416667,3,97.075,97.861
03-01-2019 04:00,96.454,11.24083333,4.292416667,4,98.325,97.075
03-01-2019 05:00,96.792,11.56333333,3.905166667,5,96.454,98.325
03-01-2019 06:00,108.342,11.68083333,3.757333333,6,96.792,96.454
03-01-2019 07:00,145.805,11.865,34.95858333,7,108.342,96.792
03-01-2019 08:00,188.776,12.39666667,127.2166667,8,145.805,108.342
03-01-2019 09:00,240.561,12.90166667,349.95,9,188.776,145.805
03-01-2019 10:00,280.627,13.92333333,595.4333333,10,240.561,188.776
03-01-2019 11:00,281.742,14.85666667,543.1833333,11,280.627,240.561
03-01-2019 12:00,272.711,15.83833333,763.25,12,281.742,280.627
03-01-2019 13:00,246.169,16.61083333,612.5083333,13,272.711,281.742
03-01-2019 14:00,252.594,14.755,375.65,14,246.169,272.711
03-01-2019 15:00,256.266,13.75083333,343.7166667,15,252.594,246.169
03-01-2019 16:00,261.936,13.85583333,231.8666667,16,256.266,252.594
03-01-2019 17:00,239.005,13.51,89.68916667,17,261.936,256.266
03-01-2019 18:00,203.358,13.28916667,18.25133333,18,239.005,261.936
03-01-2019 19:00,170.189,12.88833333,4.598833333,19,203.358,239.005
03-01-2019 20:00,138.111,12.64,5.104583333,20,170.189,203.358
03-01-2019 21:00,112.34,12.50583333,4.990166667,21,138.111,170.189
03-01-2019 22:00,100.985,12.3625,5.057083333,22,112.34,138.111
03-01-2019 23:00,107.59,12.10583333,5.758583333,23,100.985,112.34
03-02-2019 00:00,107.111,12.43833333,4.99475,0,107.59,100.985
03-02-2019 01:00,103.117,12.54333333,4.20275,1,107.111,107.59
03-02-2019 02:00,102.316,12.61166667,5.538166667,2,103.117,107.111
03-02-2019 03:00,104.021,12.49,6.1985,3,102.316,103.117
03-02-2019 04:00,101.353,12.535,4.61275,4,104.021,102.316
03-02-2019 05:00,100.165,12.67666667,4.348083333,5,101.353,104.021
03-02-2019 06:00,104.282,12.83833333,4.831833333,6,100.165,101.353
03-02-2019 07:00,99.245,12.98,14.42591667,7,104.282,100.165
03-02-2019 08:00,99.042,13.31916667,72.82,8,99.245,104.282
03-02-2019 09:00,104.052,13.79666667,272.1833333,9,99.042,99.245
03-02-2019 10:00,99.97,15.0425,576.0166667,10,104.052,99.042
03-02-2019 11:00,101.802,17.07416667,681.475,11,99.97,104.052
03-02-2019 12:00,100.042,18.35333333,725.8333333,12,101.802,99.97
03-02-2019 13:00,100.575,19.11083333,693.4666667,13,100.042,101.802
03-02-2019 14:00,107.675,18.8625,603.025,14,100.575,100.042
03-02-2019 15:00,102.822,18.61916667,513.85,15,107.675,100.575
03-02-2019 16:00,106.735,17.3275,342.5833333,16,102.822,107.675
03-02-2019 17:00,108.135,15.58166667,148.8083333,17,106.735,102.822
03-02-2019 18:00,109.242,13.685,13.74091667,18,108.135,106.735
03-02-2019 19:00,117.649,12.73666667,4.843416667,19,109.242,108.135
03-02-2019 20:00,108.077,12.44083333,4.926916667,20,117.649,109.242
03-02-2019 21:00,110.231,11.93,4.290666667,21,108.077,117.649
03-02-2019 22:00,107.253,11.40416667,3.074083333,22,110.231,108.077
03-02-2019 23:00,106.919,11.0725,4.376,23,107.253,110.231
03-03-2019 00:00,103.601,10.95666667,4.341166667,0,106.919,107.253
03-03-2019 01:00,101.676,10.93916667,5.489,1,103.601,106.919
03-03-2019 02:00,101.229,10.8725,3.058083333,2,101.676,103.601
03-03-2019 03:00,102.534,10.76083333,5.385333333,3,101.229,101.676
03-03-2019 04:00,103.287,10.56666667,5.28975,4,102.534,101.229
03-03-2019 05:00,103.251,10.45083333,4.878083333,5,103.287,102.534
03-03-2019 06:00,101.288,10.2125,4.83375,6,103.251,103.287
03-03-2019 07:00,103.784,10.185,27.27675,7,101.288,103.251
03-03-2019 08:00,101.48,10.225,127.895,8,103.784,101.288
03-03-2019 09:00,101.292,10.47083333,265.45,9,101.48,103.784
03-03-2019 10:00,105.245,12.4325,513.9333333,10,101.292,101.48
03-03-2019 11:00,103.65,14.63333333,553.4,11,105.245,101.292
03-03-2019 12:00,104.037,15.90666667,711.075,12,103.65,105.245
03-03-2019 13:00,105.448,14.81833333,601,13,104.037,103.65
03-03-2019 14:00,105.935,14.15916667,525.3333333,14,105.448,104.037
03-03-2019 15:00,108.223,14.69,474.35,15,105.935,105.448
03-03-2019 16:00,106.602,14.8775,355.95,16,108.223,105.935
03-03-2019 17:00,106.776,13.93083333,128.3183333,17,106.602,108.223
03-03-2019 18:00,105.677,13.40666667,11.92491667,18,106.776,106.602
03-03-2019 19:00,103.296,13.405,5.456166667,19,105.677,106.776
03-03-2019 20:00,104.834,13.57833333,4.402583333,20,103.296,105.677
03-03-2019 21:00,101.227,13.71583333,4.1925,21,104.834,103.296
03-03-2019 22:00,100.187,13.74333333,4.866333333,22,101.227,104.834
03-03-2019 23:00,105.129,13.73083333,2.877083333,23,100.187,101.227
03-04-2019 00:00,111.934,13.7975,5.689333333,0,105.129,100.187
03-04-2019 01:00,108.623,13.63083333,3.809583333,1,111.934,105.129
03-04-2019 02:00,108.495,13.425,2.120416667,2,108.623,111.934
03-04-2019 03:00,111.138,12.9875,1.276166667,3,108.495,108.623
03-04-2019 04:00,107.235,12.41916667,1.24375,4,111.138,108.495
03-04-2019 05:00,110.174,12.30333333,1.562666667,5,107.235,111.138
03-04-2019 06:00,118.148,12.2675,2.448833333,6,110.174,107.235
03-04-2019 07:00,155.733,12.2275,28.23008333,7,118.148,110.174
03-04-2019 08:00,209.912,13.07833333,219.3916667,8,155.733,118.148
03-04-2019 09:00,250.16,13.9525,433.25,9,209.912,155.733
03-04-2019 10:00,384.954,15.125,431.225,10,250.16,209.912
03-04-2019 11:00,337.775,14.89916667,378.475,11,384.954,250.16
03-04-2019 12:00,335.344,15.04666667,550.35,12,337.775,384.954
03-04-2019 13:00,335.003,15.48833333,291.6166667,13,335.344,337.775
03-04-2019 14:00,336.304,15.89166667,445.8583333,14,335.003,335.344
03-04-2019 15:00,329.901,15.19833333,412.3833333,15,336.304,335.003
